,weighted_degree
Hsa.2933,138.92928799897604
Hsa.3440,120.6301400222374
Hsa.539.1,85.07745460389661
Hsa.10358,18.5111093315142
Hsa.8658,218.60871482814053
Hsa.3769,3.093494976577809
Hsa.41126,11.933103560827867
Hsa.854,141.6222579855744
Hsa.3001,25.111035325663394
Hsa.3031,190.9128718492435
Hsa.80,140.75330119985287
Hsa.29228,168.82233536938386
Hsa.20034,0.0
Hsa.43279,0.7769468204206058
Hsa.1050,129.12227720168153
Hsa.9407,6.234087072422933
Hsa.39432,255.74923996344143
Hsa.21660,107.51542347641104
Hsa.9720,195.04756338960516
Hsa.3063,122.36407887197124
Hsa.2829,114.99904017967327
Hsa.1719,137.08821663610826
Hsa.2795,51.84052561034584
Hsa.994,91.27841187269358
Hsa.6165,159.57991964595962
Hsa.19784,177.7844959657855
Hsa.5544,160.0518878170453
Hsa.17256,41.46485198266933
Hsa.1178,10.065278898447197
Hsa.26767,62.96065351178072
Hsa.41259,169.56216629874083
Hsa.3180,1.5668007680146552
Hsa.2905,82.06811432813922
Hsa.1534,2.6238917508517052
Hsa.1166,34.15947676560757
Hsa.2779,243.6921634804513
Hsa.14229,116.94471638806816
Hsa.787,200.02208592056414
Hsa.1478,42.659889495737204
Hsa.1722,79.0931446764403
Hsa.26914,273.2369714496685
Hsa.122,123.65117368659718
Hsa.2768,15.507069653239302
Hsa.41279,203.15602155404036
Hsa.891,33.72385870960797
Hsa.3272,75.92189656321402
Hsa.9285,170.8967113466287
Hsa.1263,156.89176268127576
Hsa.2902,238.0838992088353
Hsa.1063,104.20277674579407
Hsa.3307,88.15258045769589
Hsa.25847,133.85809978626145
Hsa.19003,1.646709131900276
Hsa.256,126.43753373813824
Hsa.41347,200.56413484307802
Hsa.3121,105.1351263342094
Hsa.1044,85.07145943322492
Hsa.11352,33.98075899274244
Hsa.2917,143.18927116648
Hsa.13598,67.54679984501158
Hsa.1391,175.30762067113014
Hsa.698,122.43280150704365
Hsa.27324,269.58228746293736
Hsa.1738,123.59861825001052
Hsa.14360,47.358319211361234
Hsa.9738,68.54308707381719
Hsa.1804,10.23792102338154
Hsa.17649,56.94758333851259
Hsa.103,35.157939400276604
Hsa.79,152.11021300082479
Hsa.2950,35.094946798474815
Hsa.34874,105.00966317710912
Hsa.2598,167.02711081973928
Hsa.3117,163.17719074245537
Hsa.10176,116.43502309844258
Hsa.1276,27.734849841484962
Hsa.1450,31.187354654084032
Hsa.2126,1.5032365060274024
Hsa.2559,264.87098641706007
Hsa.1096,125.78558437631645
Hsa.11096.1,125.20282956599172
Hsa.2809,0.0
Hsa.1466,62.63168638663764
Hsa.35496,294.6311579848669
Hsa.31.1,2.628918534684189
Hsa.153,46.43935800269819
Hsa.594,194.4683496997474
Hsa.562,48.05116237909792
Hsa.3910,149.27827700946426
Hsa.41181,214.16714915633074
Hsa.194,175.0190496355397
Hsa.995,23.63854968932408
Hsa.821,48.04336772615861
Hsa.848,12.12383864051869
Hsa.33982,24.322207219563843
Hsa.9631,154.01236873327653
Hsa.2251,124.30518415023711
Hsa.2600.1,95.52696696941946
Hsa.1277,96.99431369090831
Hsa.4347,199.5369832087538
Hsa.13702,124.22714731024196
Hsa.13007,115.12653715503829
Hsa.26747,265.8566651580532
Hsa.3056,128.18665001423204
Hsa.36689,3.1512323302057705
Hsa.2952,76.55106540408798
Hsa.807,189.57741925778305
Hsa.758,183.14721002308931
Hsa.7671,174.04551289031352
Hsa.2943,152.94443921112554
Hsa.41124,62.26424864160797
Hsa.538,3.8855663317387807
Hsa.2505,58.2542417796795
Hsa.2440,17.47842390903237
Hsa.20507,216.79431914370312
Hsa.136,69.28279538184603
Hsa.6160,8.477973529234594
Hsa.1687,43.046079054655706
Hsa.3152,146.93119977994607
Hsa.5548,162.39408779398158
Hsa.27832,172.75056320182148
Hsa.1008,54.24052099926125
Hsa.1278,49.6632121008638
Hsa.45242,63.889314260047485
Hsa.1121,7.912007799176235
Hsa.1670,2.547929213431815
Hsa.5971,130.95346567061992
Hsa.1558,102.1986967839446
Hsa.142,5.484804305318981
Hsa.28145,267.8754669277572
Hsa.1504,88.65925651863685
Hsa.16100,2.3288783640442707
Hsa.454,12.576925743434082
Hsa.5537,114.6662546500501
Hsa.9667,165.21352333164182
Hsa.2995,185.51535269545923
Hsa.8097,178.091884836476
Hsa.11780,91.22221035334073
Hsa.41282,20.94926546240599
Hsa.41325,135.38949561421512
Hsa.19731,3.899085945678232
Hsa.244,15.571534008339869
Hsa.1221,24.01672550392392
Hsa.34351,75.22478736665947
Hsa.2086,189.98766606856128
Hsa.1033,65.66454043004912
Hsa.24506,9.287132157999503
Hsa.2249,216.6561367349937
Hsa.30128,22.062631167198326
Hsa.25380,195.4806695250855
Hsa.16086,18.620130514205176
Hsa.2489,190.13127844816935
Hsa.5143,26.331295350315205
Hsa.8736,219.78134431771105
Hsa.544,14.757868883658418
Hsa.3207,213.7356918806809
Hsa.13110,55.375541876080106
Hsa.8596,230.04889156195085
Hsa.714,238.235565200842
Hsa.965,132.58995124216955
Hsa.1473,39.13962894816696
Hsa.1108,152.1266859030216
Hsa.19537,79.08329144520938
Hsa.2870,189.8357653726109
Hsa.879,10.444882616356075
Hsa.28608,11.582650425032183
Hsa.1181.1,105.48589511368571
Hsa.929,167.47327035936712
Hsa.3174,37.483824570223234
Hsa.13624,11.184075613427662
Hsa.2592,137.32786565030244
Hsa.702,6.114041254271328
Hsa.2232,145.4568284582387
Hsa.41083,220.14535190485566
Hsa.3157,235.57315893900707
Hsa.3299,47.88679039712943
Hsa.6633,114.87797427947979
Hsa.4234,220.6025340779302
Hsa.2560,56.1168837750533
Hsa.3328,259.20391936000857
Hsa.42186,4.166620504513876
Hsa.33699,26.664523183780865
Hsa.551,212.95293008206934
Hsa.1821,0.0
Hsa.35528,86.73307316375097
Hsa.1239,64.83334492613984
Hsa.3852,195.324307720789
Hsa.912,0.0
Hsa.1990,158.00597945307018
Hsa.24110,187.2976632822504
Hsa.2033,183.83370188268222
Hsa.8583,61.735686582797555
Hsa.1762,36.25697069227418
Hsa.41207,91.23952733462966
Hsa.2588,11.74962801341665
Hsa.27721,14.241282909313652
Hsa.7736,111.4130320222213
Hsa.6581,205.70891943744925
Hsa.1896,75.86947911629508
Hsa.22251,181.98209738821728
Hsa.591,178.56895877521796
Hsa.10067,13.232272549054732
Hsa.36291,164.9428374521393
Hsa.479,6.689382567390191
Hsa.2612,153.55235564240417
Hsa.1542,86.40650699357013
Hsa.2163,84.60655855866383
Hsa.592,218.960572723367
Hsa.40177,149.8089750012186
Hsa.59,218.08566739369633
Hsa.35652,81.85805531746206
Hsa.13670,105.52197326542306
Hsa.2268,6.934296319102225
Hsa.209,75.13901135848998
Hsa.719,180.166850575917
Hsa.1678,0.757376440979695
Hsa.3088,157.17416680308244
Hsa.41875,136.06498650947913
Hsa.7654,29.433602776317382
Hsa.2311,22.50967600264587
Hsa.37937,6.429400414951349
Hsa.3069,212.63630596379602
Hsa.27686,45.7476535714699
Hsa.17101,131.2125453524499
Hsa.2119,80.96709972866866
Hsa.2529,31.198998778232482
Hsa.39,184.40725350115386
Hsa.5464,18.02273998628054
Hsa.561,69.25613368474404
Hsa.8597,272.5412680238839
Hsa.35000,89.77230819151472
Hsa.1867,0.753158325269884
Hsa.3909,44.673523460212394
Hsa.39809,3.29031612423451
Hsa.19232,219.28249754200343
Hsa.33602,43.54062936104229
Hsa.3185,107.11067391425675
Hsa.50,69.75362085578169
Hsa.34416,122.65538444911085
Hsa.44787,197.88857832334446
Hsa.831,92.81471414305179
Hsa.9285.1,79.64456256683722
Hsa.6472,15.860057021207425
Hsa.949,2.2727386302410535
Hsa.3454,90.09803995634583
Hsa.2379,73.6212206702335
Hsa.2951,150.76710962381006
Hsa.3007,59.06058413078152
Hsa.16096,151.37463747935521
Hsa.16793,34.56104695162512
Hsa.934,0.0
Hsa.7247,138.42167231073188
Hsa.36657,46.58200186452725
a.1000,77.66658836241352
Hsa.36665,70.73052929663321
Hsa.132,22.656348250957862
Hsa.286,111.71565759775253
Hsa.215,45.837694945058196
Hsa.1448,180.61102881501785
Hsa.2589,187.12201325555816
Hsa.2132,165.45292340769768
Hsa.24206,8.583351392115564
Hsa.5633,117.15070076664227
Hsa.1830,63.55640463125636
Hsa.1164,96.9579284358994
Hsa.4996,189.58261175718272
Hsa.12209,5.474409458701322
Hsa.17,14.7351656936002
Hsa.21596,209.21574423421137
Hsa.1948,108.4035344919715
Hsa.561.1,61.18938966464752
Hsa.26083,158.92308113471856
Hsa.2393,134.97987989025071
Hsa.21901,0.0
Hsa.3069.1,22.16028715272697
Hsa.2191,119.64673093250802
Hsa.1591,33.64326352735966
Hsa.726,139.1391832097796
Hsa.962,177.7245363606342
Hsa.1793,7.682344610322721
Hsa.1312,55.69011050128043
Hsa.10909,0.0
Hsa.1098,41.21232705626382
Hsa.268,114.35248415936726
Hsa.37169,91.72982307993644
Hsa.22191,103.36503726052158
Hsa.8052,0.9508803812292967
Hsa.1215,18.19287432625141
Hsa.8219,16.751357083217027
Hsa.470,29.71647175528188
Hsa.41164,48.732599195385035
Hsa.1165,8.007476194793716
Hsa.806,7.6453245418258575
Hsa.2094,26.454034964770667
Hsa.2780,45.18266720623477
Hsa.23285,121.35119991199514
Hsa.6376.1,198.62695878147375
Hsa.3209,194.6727353738789
Hsa.853,108.64425239164653
Hsa.8964,194.14391227665436
Hsa.1133,77.40166805992527
Hsa.2141,162.63725172722886
Hsa.9761,233.4522113172355
Hsa.2487,204.03844052565785
Hsa.8,34.63165486624952
Hsa.19828,16.287890158253955
Hsa.1244,2.333919452877894
Hsa.41299,20.280569264836636
Hsa.1207,5.4096316783584495
Hsa.40595,199.00571570288406
Hsa.41956,10.50071143172872
Hsa.834,91.43002999203777
Hsa.1768,72.79101336270945
Hsa.608,134.29225224616997
Hsa.1640,11.905856863561095
Hsa.8182,144.80695690669435
Hsa.3150.1,30.430787854820885
Hsa.8010,1.6191205564275584
Hsa.36019,178.6559560080142
Hsa.2062,257.03386327263684
Hsa.31943,255.79546472626424
Hsa.17822,77.9676528289794
Hsa.6422,118.3588424481651
Hsa.950,17.136677330873333
Hsa.20028,16.12493894298929
Hsa.32389,281.5838792215978
Hsa.1773,5.426647825005968
Hsa.847,7.846494801013091
Hsa.1132,36.2836196962058
Hsa.1106,100.11812821918694
Hsa.2478,341.6642739478128
Hsa.1630,135.62701337946612
Hsa.1445,73.22320002709067
Hsa.4907,5.451668165309908
Hsa.6376.2,255.35833995088464
Hsa.2416,159.6121181778052
Hsa.24944,165.91789783223467
Hsa.41240,3.0377183732206934
Hsa.897,128.00712366084676
Hsa.1739,173.75196909917815
Hsa.22167,200.32684951259853
Hsa.9251,153.454592536305
Hsa.39288,205.07209336884355
Hsa.3022,191.17984313598822
Hsa.42949,4.081535182675053
Hsa.2304,81.11108724895243
Hsa.6458,186.03351800714276
Hsa.2739,74.44090533218277
Hsa.305,169.30054048396852
Hsa.732,39.92952229356631
Hsa.34562,236.98052796854256
Hsa.5402,20.269588014028468
Hsa.3306,55.199764334309535
Hsa.7324,79.99322192688496
Hsa.28914,99.47629467528972
Hsa.36010,6.176961362077332
Hsa.3194,46.188607204283656
Hsa.9691,0.772964396309703
Hsa.33843,249.46509828801348
Hsa.3135,242.66842140335478
Hsa.45499,1.627157552197784
Hsa.1920,3.2162718015562035
Hsa.465,185.28467432697283
Hsa.1515,15.393916762121513
Hsa.36666,224.334457297981
Hsa.2298,112.30909140392805
Hsa.22762,56.79253977642557
Hsa.318,132.61104767635717
Hsa.8080,0.0
Hsa.3098,4.685305354892466
Hsa.5142,182.92119795388652
Hsa.2301,33.2994393476373
Hsa.27592,127.74171566044717
Hsa.26883,146.65968122156463
Hsa.2007,240.37759394916756
Hsa.168,45.207817355112624
Hsa.11765,16.30246973641245
Hsa.977,62.891598852584394
Hsa.3228,124.36094860839708
Hsa.7395,115.14971252080578
Hsa.1485,6.127427270457761
Hsa.400,33.608009316341246
Hsa.19653,285.2646802663581
Hsa.2858,30.683911835687333
Hsa.845,3.207505571233675
Hsa.21160,184.72063669353503
Hsa.1668,46.21703081676258
Hsa.347,141.5098718042419
Hsa.285,24.182656615053485
Hsa.2646,26.37875801687872
Hsa.3076,95.11581535334885
Hsa.36938,1.6206969282605814
Hsa.16742,100.45350076729709
Hsa.28193,244.57407730675993
Hsa.43684,182.75494367913632
Hsa.1175,82.9645560566231
Hsa.3517,129.58734977326824
Hsa.2156,81.4976251924078
Hsa.301,284.7831056767895
Hsa.3159,62.21637070358129
Hsa.1258,0.8032955088659917
Hsa.3820,87.73433664499385
Hsa.7265,159.36467528580158
Hsa.1486,166.7373695393784
Hsa.37058,77.28075605359145
Hsa.2830,14.75795637437423
Hsa.2966,194.69487672592368
Hsa.10068,48.70179435051196
Hsa.16164,0.0
Hsa.10047,9.33904059493248
Hsa.6051,95.4961724161969
Hsa.1036,0.0
Hsa.1715,78.87442554307377
Hsa.1920.1,0.9156480486324022
Hsa.12892,137.02031296279512
Hsa.1414,27.742045705231703
Hsa.2568,144.76894487558212
Hsa.2840,21.47373347539466
Hsa.36354,122.22032002282896
Hsa.14896,150.73483381464055
Hsa.978,191.59341693179096
Hsa.852,148.6209448496415
Hsa.919,18.332101023832656
Hsa.41163,54.53481949544274
Hsa.35201,50.74324309639704
Hsa.9972,6.051841856118052
Hsa.38375.1,89.95576307647092
Hsa.359,247.99188121331733
Hsa.3260,66.18746443655202
Hsa.109,0.0
Hsa.1522,100.45780424490904
Hsa.465.1,174.74576596824826
Hsa.7614,12.365649234108977
Hsa.370,259.44974920483804
Hsa.12024,182.82584050236488
Hsa.896,0.0
Hsa.12754,13.42913443420884
Hsa.43155,111.9303603413365
Hsa.2179,41.03027654128405
Hsa.17956,157.1083814458518
Hsa.15844,17.130368494365815
Hsa.3136,153.9700673751678
Hsa.44686,0.0
Hsa.733.1,167.1099044717525
Hsa.2843,106.71972091856858
Hsa.2149,77.0448752426725
Hsa.16100.1,98.38123419822006
Hsa.321,13.34414631520939
Hsa.13834,32.17280475405287
Hsa.34384,263.80430075598355
Hsa.557,92.03165666068274
Hsa.612,15.777022593606985
Hsa.1761,38.78906410170277
Hsa.1284,0.7507586124996898
Hsa.44876,67.73553186365304
Hsa.2363,258.6294185437842
Hsa.2567,228.9482789116901
Hsa.37038,281.9899992570045
Hsa.154,55.95780717460083
Hsa.31933,64.46431660765056
Hsa.61,30.95778303317254
Hsa.2856,4.635204027498191
Hsa.1521,76.7234541122658
Hsa.5120,159.00635054174882
Hsa.1806,52.58344066912194
Hsa.893,141.3955123973648
Hsa.3305,15.49289907758015
Hsa.3256,66.81241230197209
Hsa.15167,119.06921960246846
Hsa.10171,10.689204289276967
Hsa.11340,37.77635550905617
Hsa.1480,164.101624399732
Hsa.2372,56.25839548740031
Hsa.216,223.1737033242782
Hsa.2543,115.00521582874187
Hsa.3164,181.7599704063155
Hsa.21369,46.76461126985206
Hsa.1489,130.42734184538287
Hsa.741,13.988981109941651
Hsa.1502,62.62715233522645
Hsa.14360.1,112.20730285567204
Hsa.2317,92.0591960366059
Hsa.2634,147.61086523887727
Hsa.4251,232.65746227591904
Hsa.641,0.0
Hsa.3239,52.39106878484081
Hsa.41322,0.7642587752444981
Hsa.1537,67.60430523030955
Hsa.25745,265.8714986588191
Hsa.3940,210.75509888020028
Hsa.1567,39.62559233470756
Hsa.3067,8.480804663971636
Hsa.692.2,3.2637122241153618
Hsa.9235,115.61305092768413
Hsa.465.2,170.49286908352275
Hsa.2884,182.32371339132914
Hsa.2135,3.2746566700235693
Hsa.1799,15.090024017606662
Hsa.17353,4.629034827419372
Hsa.2008,199.14442621633253
Hsa.22775,199.72669290118245
Hsa.3298,116.62963826000444
Hsa.964,161.00467522266817
Hsa.6048,3.407714270950815
Hsa.3274,186.98511295041195
Hsa.2985,70.49801216777121
Hsa.1726,59.137824016757015
Hsa.773,37.96823582457403
Hsa.550,138.25704193227386
Hsa.2390,54.70896808181252
Hsa.7852,5.361855162914431
Hsa.3926,17.20865548479816
Hsa.2513,177.92523253723806
Hsa.43242,195.02865429547705
Hsa.1854,10.424034969889385
Hsa.3353,0.0
Hsa.1220,54.25461907604449
Hsa.1259,3.2221945610471563
Hsa.1516,37.11642057024651
Hsa.1272,23.74786543253526
Hsa.2999,198.28814194934475
Hsa.18401,28.307760168230377
Hsa.1433,19.47665112334058
Hsa.348,160.08665903718568
Hsa.3040,288.14571770948595
Hsa.695,124.57553468809597
Hsa.680,2.267572938072764
Hsa.28162,0.0
Hsa.9285.2,93.27376385218633
Hsa.2863,74.7471623839304
Hsa.20164,281.08612779005244
Hsa.6596,29.653504407218534
Hsa.1138,94.99418622677739
Hsa.3349,21.02476423882164
Hsa.316,0.7878690624642355
Hsa.3145,287.0756878550197
Hsa.2576,240.2690990631844
Hsa.2841,60.183260123960146
Hsa.17453,88.19970368148245
Hsa.41280,17.428862391936956
Hsa.1955,178.72250175850314
Hsa.2650,50.59791902498235
Hsa.2801,179.47503864916993
Hsa.18513,109.74224705734048
Hsa.23699,150.02111527587593
Hsa.287,201.91438826611602
Hsa.8299,15.419682215489424
Hsa.3070,48.04662797719265
Hsa.25,167.90384315307472
Hsa.1131,22.607955799451926
Hsa.3099,223.73913942125932
Hsa.41280.1,17.334314640706467
Hsa.2342,208.04066912277477
Hsa.26920,148.55469629704118
Hsa.14842,28.25769810498604
Hsa.41116,32.73831632004173
Hsa.487,139.7895361734805
Hsa.3803,61.48818701052237
Hsa.1385,35.44239354220002
Hsa.8133,63.07139774478319
Hsa.2345,182.35646939889193
Hsa.36685,173.8156579801239
Hsa.2315,186.17577874181217
Hsa.646,1.5350794442288802
Hsa.459,205.21176043663147
Hsa.12149,103.55172189484013
Hsa.8374,0.0
Hsa.2778,136.0569023945205
Hsa.2469,275.49735065223194
Hsa.2105,159.95466577822432
Hsa.884,144.00754168686282
Hsa.1216,51.59160161785092
Hsa.1071,54.1399110221604
Hsa.2955,140.20588143069162
Hsa.1694,44.01445990219253
Hsa.1512,102.02389191111988
Hsa.10516,30.126709584323418
Hsa.12893,34.095741750689
Hsa.28186,118.79688216158691
Hsa.1698,21.27513679245756
Hsa.34914,67.9429382557526
Hsa.42738,5.173680745532399
Hsa.17030,49.909979133072866
Hsa.2769,22.495816149123783
Hsa.24279,62.75677623472688
Hsa.26719,68.39526688296222
Hsa.2925,194.44724203133202
Hsa.24048,186.84519218257026
Hsa.20524,180.33277364663635
Hsa.27738,104.80212022747335
Hsa.14453,72.41314696336165
Hsa.35518,75.82814981957699
Hsa.42204,162.27667569890792
Hsa.2700,65.01033472821159
Hsa.1724,14.163618588816785
Hsa.9153,14.1457974760057
Hsa.2238,87.95919436439995
Hsa.1219,45.826214458457976
Hsa.41169,119.07889319475365
Hsa.3154,149.8415772369446
Hsa.11932,63.82626857636462
