,weighted_degree
g117,30.18460907618899
g118,11.11917570031731
g119,111.13121065011488
g120,113.77538476901596
g121,120.93439131141385
g122,108.19171554032675
g123,121.58530947134444
g124,150.1554535275307
g125,28.254996661062723
g126,110.30264493372864
g127,160.646828378179
g128,48.76440248351171
g129,45.63058545718067
g130,32.552373138852616
g131,18.97571414121718
g132,55.66635146514418
g133,83.64795533970691
g134,85.1192363047152
g135,111.834754160837
g136,139.79906410667937
g137,48.08769857362872
g138,25.136255729590456
g139,12.594071487429542
g140,21.963885359369183
g141,123.11303974971678
g142,85.11428359072
g143,102.52547720111185
g144,42.66896561553725
g145,112.1546244121996
g146,41.32021846228073
g147,108.24590697024155
g148,118.20487454145459
g149,40.551767771890006
g150,41.04694435993136
g151,73.20587184945063
g152,32.764484185162885
g153,152.69282643277234
g154,125.5755665172911
g155,114.78430789033747
g156,54.302356086407116
g157,132.6512427649603
g158,59.35596701162899
g159,82.32943253094912
g160,36.27459536788209
g161,112.93080645759638
g162,21.81335301647655
g163,71.6310134107193
g164,114.04011077693532
g165,109.10952367549284
g166,121.37637009663949
g167,133.68440870430592
g168,122.15010247419265
g169,90.32426355897083
g170,115.08387847142399
g171,38.45013592474969
g172,153.31127056070133
g173,91.40304716883547
g174,39.287722808207974
g175,26.258655462597982
g176,50.64602959783633
g177,89.82415042288756
g178,63.682201654344794
g179,57.93955025863828
g180,111.24449619142392
g181,80.84019220728713
g182,112.78313363977826
g183,12.736913248023908
g184,112.34157521181953
g185,8.179676378346521
g186,29.086791484857933
g187,53.67210303847958
g188,80.93325935415724
g189,19.970548006692166
g190,114.52181378692522
g191,142.9303917569474
g192,48.89611292359118
g193,59.11488383463705
g194,95.8318296317026
g195,73.9459972123739
g196,113.23111866608097
g197,45.283397320689154
g198,21.83865742775826
g199,106.1524144171224
g200,96.11944102799197
g201,95.12732371553622
g202,56.9845780754409
g203,125.85644670276396
g204,16.776536557978048
g205,91.52897509070466
g206,36.597147318220166
g207,24.20717400055632
g208,100.75585962223617
g209,70.57566104822406
g210,98.12706626497761
g211,75.74268724931973
g212,107.84741407538462
g213,90.8629240641993
g214,28.00406363568334
g215,83.97388378997474
g216,82.09678964147038
g217,124.99897606141356
g218,55.28814470393196
g219,137.1994281622651
g220,53.233641516312375
g221,65.73468297783191
g222,123.81041568365865
g223,78.59167702701892
g224,93.81264688982428
g225,21.473998814003043
g226,57.38626556361506
g227,115.94074577146719
g228,134.93794763886763
g229,8.289021770624426
g230,44.97367474567747
g231,142.4408136573076
g232,56.32619036084965
g233,67.27300287745379
g234,84.01558584539357
g235,80.88393968535739
g236,150.0500044657687
g237,145.48602255281168
g238,83.96412608977917
g239,100.44286287298948
g240,154.85360488093136
g241,75.71332946033053
g242,67.13691774643104
g243,135.46616008610647
g244,51.79556708114017
g245,95.05485076830038
g246,110.60652254854269
g247,98.34765835272792
g248,11.977659273342859
g249,113.1823693327728
g250,105.69303387250837
g251,112.29560728681096
g252,121.32160882940192
g253,47.87575127014457
g254,40.194606801138534
g255,63.29056043139795
g256,16.962576419242502
g257,117.84803460513584
g258,138.71871296075437
g259,38.01418589409679
g260,86.7976651526764
g261,20.121721921500644
g262,53.32882155671463
g263,124.89934477574651
g264,102.8045801073245
g265,121.28899218374544
g266,26.824826781247925
g267,27.990640111686464
g268,34.99360507670552
g269,66.50965983549571
g270,67.74254020452906
g271,20.36813811916912
g272,15.43051019918298
g273,111.85460752269535
g274,22.257256009811165
g275,125.47354042892671
g276,36.56969499228657
g277,112.52440756272802
g278,138.78713381930885
g279,19.81327485488403
g280,116.66120249185039
g281,85.66817500197028
g282,15.734112519205832
g283,124.69563486256911
g284,16.236116042912258
g285,43.66257555021766
g286,32.2339243775827
g287,119.4750434518949
g288,121.4849323204159
g289,100.75211893586142
g290,58.32747750363313
g291,101.55488756103611
g292,67.6197129073902
g293,85.39333483833238
g294,84.40473513897291
g295,169.70254512712413
g296,74.15658813276987
g297,76.05377925580973
g298,136.0785721256317
g299,8.531174930776363
g300,107.27628979583223
g301,135.4945061961698
g302,89.9671485562338
g303,70.40566711950852
g304,128.24805559569066
g305,122.27386539780422
g306,180.7082158404977
g307,74.10390858519213
g308,126.52139074674305
g309,103.52288742250705
g310,113.36301074821063
g311,29.7711789891584
g312,60.02513336138245
g313,113.88279865604832
g314,73.19260796954822
g315,55.33215115638138
g316,35.01047005498007
g317,110.64953852035943
g318,27.535548444145785
g319,118.12981189488168
g320,182.60207800097052
g321,92.37358047976397
g322,63.410249477369476
g323,118.09399201611984
g324,57.67656671689958
g325,130.86319629592143
g326,131.76597791687624
g327,92.58293964031283
g328,124.5555895630546
g329,25.56306542726302
g330,38.746876932805115
g331,142.5599451143959
g332,149.93492646404755
g333,25.390098032621555
g334,94.03923548855283
g335,23.32476276229643
g336,81.86699918915205
g337,111.85926948096888
g338,161.56302583063962
g339,58.960202362972204
g340,48.779515125225636
g341,65.23640851959289
g342,14.6581236750584
g343,113.86704572056807
g344,139.04154930753432
g345,96.16819962673743
g346,34.623953288583735
g347,102.09867472747466
g348,18.178312550491857
g349,99.13084436967793
g350,109.66878074869429
g351,86.50752651081982
g352,85.50812964234402
g353,24.26948779102067
g354,102.68572154852248
g355,33.00313517040611
g356,14.23469916449168
g357,104.43675038086117
g358,83.62673097895711
g359,125.26289121855261
g360,60.734610086866226
g361,107.85749235465633
g362,109.12032982745717
g363,70.45579903397828
g364,87.76664123258766
g365,22.276540458170473
g366,20.18036266958593
g367,37.1918845158009
g368,38.02944044999189
g369,108.70995454019751
g370,106.46645993615246
g371,87.0230690507135
g372,81.89986962127132
g373,48.135481589577665
g374,86.54486005235178
g375,61.58467257377529
g376,76.4913718034945
g377,16.105408176706447
g378,31.494608901915424
g379,95.20073102055157
g380,85.92957713042387
g381,31.972517577866405
g382,65.10624096157534
g383,51.969417845460484
g384,82.28317207393762
g385,44.99144889623192
g386,54.88470318758171
g387,43.89575572814569
g388,83.27721700332307
g389,115.0552215076681
g390,16.565724937732806
g391,57.286912204550674
g392,100.50284862944501
g393,74.73309335452436
g394,51.84743209549073
g395,41.99938472231675
g396,120.25464730164137
g397,25.823790095527468
g398,113.78775920189341
g399,104.27692845526728
g400,150.50635650790156
g401,69.91958384333088
g402,45.93009923253263
g403,67.29440617034803
g404,104.73590609295584
g405,9.354670472908687
g406,40.11505473097068
g407,115.75488760230068
g408,111.6693869896629
g409,70.55223320875169
g410,121.68991770288284
g411,72.89358308017762
g412,24.72332653568319
g413,20.782477714603765
g414,103.91570156020649
g415,22.45217384254372
g416,25.42055920845491
g417,43.791726712818885
g418,110.54460761850324
g419,26.909879749150623
g420,115.69844917783695
g421,63.90986968999652
g422,82.79950943363524
g423,189.62357654839303
g424,81.16111967365985
g425,116.82028474527065
g426,86.62058625990235
g427,90.479759716846
g428,53.74026114611177
g429,96.2376302907332
g430,41.335135402883736
g431,54.2700884197794
g432,50.96680271371824
g433,175.15407563684374
g434,143.4859706999981
g435,22.20635300308132
g436,35.29633643306005
g437,43.00938834689718
g438,32.21312184426668
g439,30.712997060331993
g440,91.04752279692124
g441,110.74184394448514
g442,59.969606048542566
g443,74.03800178180926
g444,93.74770855998908
g445,106.49516016750634
g446,17.643604483096393
g447,18.02941768006378
g448,125.47298337961881
g449,101.61428394857158
g450,18.126393249137188
g451,162.3645475649176
g452,107.67134705808631
g453,116.3275031790294
g454,19.852562703385768
g455,92.05465814605236
g456,135.33543941444316
g457,71.48773355631859
g458,114.75633532247595
g459,139.42998229158005
g460,110.18864181924191
g461,118.03365322192512
g462,59.85167588624981
g463,74.98818033583835
g464,86.49328302317268
g465,71.77658233689141
g466,85.6103917313503
g467,140.00074715555706
g468,65.43332026685438
g469,159.22695237445004
g470,54.215081956658
g471,36.47680814987913
g472,30.724166854316486
g473,11.086914018049024
g474,104.93326553829043
g475,130.20369550287313
g476,114.69522153661569
g477,18.853147232650585
g478,11.302250372726153
g479,25.460883840773423
g480,79.32788440984314
g481,126.66362867723669
g482,129.95462206820588
g483,102.37521375985602
g484,66.2633733465417
g485,37.85014951342937
g486,80.49017694094127
g487,110.17891860896684
g488,65.3906505358119
g489,52.21778895130298
g490,138.46262879900783
g491,119.9204646992762
g492,10.202039851310362
g493,99.25010972759178
g494,88.45839963003627
g495,97.96432744588076
g496,24.094245121058627
g497,88.65393258401626
g498,87.46532943648937
g499,116.60830752901322
g500,33.7176724283096
g501,94.81428072722679
g502,104.76552170835046
g503,106.76953435912199
g504,110.65493843743792
g505,135.32089368612023
g506,22.690856862654115
g507,88.02299271766636
g508,46.799205023828655
g509,79.87419355245869
g510,25.3009438955126
g511,25.712509318657386
g512,103.11420004735199
g513,103.73011308164669
g514,106.51687175859614
g515,123.21388193630582
g516,65.73450539276405
g517,22.215604561537635
g518,54.815463020467405
g519,15.005080405840182
g520,28.05976001825423
g521,74.46131270960637
g522,135.36802892606332
g523,32.145750866292204
g524,91.36825584096533
g525,54.03603569006676
g526,113.7923726022778
g527,108.34143072765004
g528,105.31844270650494
g529,113.23687565875657
g530,62.611882163073375
g531,106.9143284980785
g532,88.35262066149511
g533,58.11169783702934
g534,141.51738836527974
g535,26.76205463234622
g536,118.31340821807608
g537,40.32637276563516
g538,99.86934872630626
g539,7.577054924641054
g540,111.63715218143652
g541,102.85348967083341
g542,164.52158878204585
g543,175.72267754847422
g544,30.736049921288803
g545,79.06938808745169
g546,114.64031170463647
g547,84.72851310227823
g548,117.51220930861093
g549,26.596627960850356
g550,27.83542808418667
g551,22.455250809616036
g552,123.59850202206002
g553,57.517632542804414
g554,40.3533155225356
g555,88.59368209469774
g556,110.49027652253349
g557,66.36939014323019
g558,22.50838257643223
g559,103.31990744645174
g560,125.17995472612753
g561,71.861586906866
g562,24.54688139569363
g563,66.00250089728746
g564,135.75052333731236
g565,101.8285963657045
g566,102.94942126235514
g567,64.84547358807855
g568,137.86005862549163
g569,80.77284297850733
g570,99.38487456845166
g571,21.769654476628215
g572,65.64770483258837
g573,37.85843056503081
g574,91.34217778732939
g575,43.16405936519827
g576,36.72069171461032
g577,95.26281969595959
g578,73.2089850808217
g579,147.35075492662347
g580,71.20564053684149
g581,109.33192126201375
g582,143.47946555891588
g583,109.25054351429627
g584,134.3495332560264
g585,117.34644379557837
g586,98.3465200506712
g587,116.24500078477043
g588,34.21726457359543
g589,149.01776500389735
g590,113.43045575392487
g591,105.34359251141483
g592,13.086530621680112
g593,72.21662183304782
g594,35.501528760094324
g595,115.32296917213775
g596,56.40343160662404
g597,85.69471643192443
g598,80.31197029457083
g599,178.4736229050627
g600,25.377819496309645
g601,114.66479237048979
g602,114.775124821759
g603,26.90210925699403
g604,47.573471099973794
g605,23.015078356691625
g606,78.0036602235454
g607,30.904332236402873
g608,22.75775552161149
g609,50.089895119641206
g610,90.22420643537555
g611,25.80315901057225
g612,95.65877066746431
g613,116.66186729829124
g614,81.24259786030173
g615,123.57489904118627
g616,111.66360621529559
g617,117.95348971071805
g618,34.265700803176635
g619,80.0341454228714
g620,32.36144695048599
g621,30.9492571696085
g622,41.30375914605417
g623,12.176928970979956
g624,64.78056154132133
g625,153.27823400685008
g626,102.04391935101167
g627,25.93496310817096
g628,53.692972954955266
g629,62.86958831054035
g630,93.43711641949082
g631,23.049473861689567
g632,60.81533052416938
g633,85.82991481889593
g634,55.78287562277291
g635,25.287101033869096
g636,47.317579575655905
g637,44.27113241869537
g638,17.314520446185103
g639,52.55900029562668
g640,83.96623206754168
g641,159.5645548414116
g642,55.28169195167558
g643,126.42979439489147
g644,50.411672180752184
g645,59.28786136790765
g646,33.255499605410634
g647,77.65515681626403
g648,171.77968034798687
g649,32.01568579910941
g650,19.225845818814655
g651,92.38004821091572
g652,18.748484071009287
g653,26.451611653308106
g654,46.79321494680632
g655,61.05864212861437
g656,98.89000786362088
g657,30.90166594302564
g658,41.57089653421451
g659,23.386223456603734
g660,14.60160848089683
g661,19.016670527587586
g662,77.6371770150446
g663,9.807199111998196
g664,95.74522520280827
g665,85.76522160527756
g666,152.40071501778613
g667,97.25798113873151
g668,70.7971234846144
g669,21.30724250930279
g670,78.12573921421595
g671,114.87096796557762
g672,26.62863018900889
g673,39.57775932222763
g674,36.52281404291188
g675,43.02314903551169
g676,56.61689845168431
g677,24.36304946444389
g678,64.53873805104661
g679,116.84808589839635
g680,24.200392743456774
g681,53.991182637815186
g682,81.21752210461294
g683,81.20180536639026
g684,38.88107921012158
g685,111.14442426420463
g686,31.986154938964305
g687,96.77524915896353
g688,101.15687869464517
g689,99.31745893376149
g690,80.29004711765346
g691,94.14085490853358
g692,11.30950924437305
g693,22.62130818340134
g694,34.59700705225566
g695,91.73794271883509
g696,46.5752918036531
g697,103.80090724690339
g698,35.64620456127247
g699,112.86375119174114
g700,77.14512394871797
g701,29.195895075441125
g702,108.45357425044087
g703,93.84729531063687
g704,105.37407377381423
g705,33.170694146219596
g706,113.50737444232203
g707,35.45449809802337
g708,27.486877537367963
g709,87.60292778262429
g710,98.89345944232446
g711,45.196286063216206
g712,14.233261770448049
g713,68.64626578253343
g714,100.7146311919134
g715,25.217046523660528
g716,12.727182617342311
g717,111.74074289608453
g718,12.663626696288585
g719,116.67965930560132
g720,116.88054101661483
g721,109.92397414994936
g722,103.48209609009095
g723,141.43882181804486
g724,82.87895710233654
g725,134.4196498558437
g726,112.43749469125149
g727,61.2667315470715
g728,49.3927871825738
g729,141.24876206364414
g730,20.039183855646236
g731,101.2612977663469
g732,108.34129725277717
g733,26.10984091074171
g734,27.178143502132475
g735,77.01341345302866
g736,109.68334540160329
g737,11.01623448029744
g738,114.39553856095316
g739,45.77669615849421
g740,39.300983444110265
g741,27.559131780919834
g742,106.12065674902539
g743,68.45796967924429
g744,94.74053744946957
g745,110.44157722146115
g746,83.82142456259459
g747,27.614575449993897
g748,24.33488639384164
g749,39.55505615549453
g750,147.0332636834297
g751,141.68866101120727
g752,101.44085489905659
g753,54.77774615278517
g754,115.84438130766637
g755,46.10487267600953
g756,55.784923807731275
g757,41.72159100377334
g758,129.19966664330542
g759,109.99252837206177
g760,112.7781759248498
g761,65.08270752393881
g762,114.98464604350548
g763,12.082066075496531
g764,112.19711270606132
g765,111.8985910878714
g766,44.48963598302165
g767,80.1041121221445
g768,16.233583883626892
g769,90.22114660934989
g770,17.830946889723368
g771,68.93995411019526
g772,47.63775276540324
g773,93.05261068317247
g774,77.96747704745229
g775,63.07872928449859
g776,86.50792444013223
g777,66.85576092882845
g778,117.39737887506284
g779,99.84434070423308
g780,145.45903955002967
g781,104.68291988691932
g782,35.73236315502346
g783,103.87367621237013
g784,19.352782383489522
g785,68.35012216705717
g786,47.73617604777258
g787,159.41698784195313
g788,111.5180260528539
g789,60.89972181826423
g790,78.76015939013527
g791,110.92602307363583
g792,40.18997524989515
g793,83.72395319110242
g794,89.59001428302227
g795,94.47106443793942
g796,42.05174405858311
