,weighted_degree
g97,126.491038682355
g98,205.03406753117167
g99,127.93460240088113
g100,143.4168658585517
g101,175.60376071831038
g102,141.18958827159256
g103,122.04422231076884
g104,111.8810507456397
g105,144.6772394213559
g106,207.49454526431379
g107,188.37244389395005
g108,186.93200679002695
g109,155.3769625797628
g110,171.6624279289342
g111,135.21047313355527
g112,150.08951459308338
g113,106.118142421414
g114,185.73621278534534
g115,174.0927390077913
g116,206.45130320677254
g117,182.0216159094203
g118,176.53436092115896
g119,193.30534037302706
g120,176.74005927914487
g121,151.24874906416457
g122,129.3365205277902
g123,218.94231271005202
g124,214.71972261564107
g125,196.88705519533664
g126,198.66125713063698
g127,109.56337541791437
g128,96.64984433477991
g129,193.81518659698307
g130,167.72491251531176
g131,171.78067331110228
g132,164.21957945074803
g133,145.29379427080036
g134,205.2997556199555
g135,214.89944616843815
g136,193.62237394448607
g137,193.44934845417922
g138,194.07947853296213
g139,183.8580596441363
g140,139.40512369186106
g141,202.33098938012483
g142,176.8971665783727
g143,198.6049742835338
g144,132.53827656158728
g145,172.38667825787618
g146,141.726468356845
g147,169.7791531754757
g148,159.13403231636136
g149,89.10688501898275
g150,136.20021118297856
g151,139.45843761962962
g152,131.8638807684353
g153,101.90940504898957
g154,129.62575294833215
g155,157.02024870525156
g156,167.44005617243707
g157,193.19435490280262
g158,160.91134129481094
g159,107.78835936922523
g160,111.10672693732843
g161,160.12566556996214
g162,106.33686657646425
g163,115.69411805999843
g164,200.90490263418164
g165,219.27633065307788
g166,221.07613711072761
g167,219.40361093476506
g168,172.627758687406
g169,131.03752826442027
g170,145.76509363417452
g171,189.30215803402075
g172,197.10584656364986
g173,198.64456330858624
g174,93.98655374120847
g175,125.21615783931048
g176,90.59991071853395
g177,135.19665017777538
g178,130.58184391839998
g179,118.87710643323446
g180,128.97190738164983
g181,134.94031491967067
g182,92.98575566771632
g183,125.09303624915539
g184,133.51180794393568
g185,149.01928082944664
g186,182.5197866481397
g187,164.7212795400266
g188,161.4710169175409
g189,111.075756971077
g190,117.00830769031346
g191,139.8800850590922
g192,175.9517646210457
g193,118.87653772805564
g194,69.22948961615701
g195,68.07943923973492
g196,73.25226745310124
g197,69.90778481258296
g198,60.086957133622995
g199,59.233725434999464
g200,65.38752676878025
g201,66.28154891046428
g202,79.63129082928077
g203,80.96258090042176
g204,88.41499698937058
g205,136.5208209605032
g206,127.50356398162208
g207,171.2122214749375
g208,216.1529654744579
g209,166.2841712683356
g210,172.9028054828252
g211,86.82312446988875
g212,172.75022344935442
g213,149.16136023444005
g214,120.3490892685218
g215,165.07716197422099
g216,177.2595834446021
g217,175.56835092871293
g218,162.24698724367371
g219,180.28337659611566
g220,112.44451311530057
g221,199.51070473268024
g222,132.05053635808218
g223,174.5828970569696
g224,172.83598768330134
g225,127.85654099801279
g226,157.49951259868408
g227,160.2405548866221
g228,128.57063568998234
g229,136.39902941349135
g230,143.30071734678572
g231,167.83352339318208
g232,195.78133960043192
g233,203.79484701509878
g234,133.86761019797675
g235,168.30261939196748
g236,138.96648398811658
g237,172.25401965917263
g238,195.40189336155842
g239,155.56477316548586
g240,110.99276068311516
g241,135.38560698704197
g242,103.22943266986381
g243,114.95100606899634
g244,92.8555577837852
g245,156.50384035174952
g246,127.13328590961517
g247,123.22984071629755
g248,155.4714163912741
g249,286.9547255766195
g250,147.40522594945395
g251,189.5947002371982
g252,159.32325308386504
g253,190.43634849899735
g254,223.97860170983688
g255,155.81343870082054
g256,124.6968996861014
g257,160.9008781512699
g258,129.97988977585175
g259,161.54290686312103
g260,168.08786556813507
g261,159.14913412960706
g262,162.6703678453386
g263,217.47654780430364
g264,232.57862045710755
g265,162.9849524466172
g266,133.63506958152058
g267,168.14602369761624
g268,144.09989056928376
g269,157.02956135176697
g270,153.35617759964936
g271,147.58531630201162
g272,182.5857290802748
g273,102.82994375270178
g274,157.41119376627762
g275,206.9632545527496
g276,175.03511815032104
g277,116.45086005996302
g278,142.47749575877464
g279,163.4229468428113
g280,194.19138722880314
g281,187.73936099972627
g282,129.18734888727093
g283,163.1564653487755
g284,120.94728873232181
g285,141.24160648180995
g286,111.57528058372158
g287,122.25095112897885
g288,142.5214332806815
g289,183.86256247642964
g290,160.52983202549447
g291,134.77438142690224
g292,143.84149566641082
g293,183.2240414469981
g294,180.51214207891965
g295,116.49609069372413
g296,178.4452885541825
g297,102.60440482739766
g298,177.00444419507824
g299,166.81228593860772
g300,163.85705724153365
g301,139.33995101037618
g302,187.68649483762812
g303,130.50366077999348
g304,173.82513761883624
g305,89.12511263451476
g306,95.55015755675255
g307,146.21941997873282
g308,140.46066435979435
g309,147.7585147111227
g310,164.6023914869499
g311,169.117001489663
g312,144.70358335029624
g313,125.8621622382653
g314,126.70191166648446
g315,130.316965417161
g316,198.79721070169344
g317,189.12059296190444
g318,168.98269338595895
g319,146.686283150337
g320,122.79576759457593
g321,120.14218071403654
g322,172.48836474462067
g323,174.02597716600104
g324,137.86429874150838
g325,71.57681366065447
g326,84.95339157941615
g327,104.21855058332142
g328,146.89593051545646
g329,149.7121897642106
g330,196.2293902167969
g331,159.73254235191487
g332,159.73955059757043
g333,189.26973187256755
g334,120.07601049832584
g335,117.5662997350743
g336,137.24982475217132
g337,197.68712471739235
g338,112.47308678208478
g339,168.95272227224714
g340,88.55970190769813
g341,132.25268300475727
g342,140.7132393443312
g343,145.2642715346674
g344,156.70050339527165
g345,134.22941553350304
g346,132.01123480309406
g347,131.42439848403117
g348,202.29053366670246
g349,167.98261812281015
g350,210.89990475337558
g351,125.39442693140458
g352,124.93404752522576
g353,118.45591150181814
g354,132.31986248724294
g355,127.84716266222749
g356,99.73637594454682
g357,181.86232669636595
g358,168.913590312699
g359,180.19138614148946
g360,136.48988021513162
g361,218.09376774227528
g362,172.06470018852616
g363,216.20575015824517
g364,220.90971098490076
g365,211.9698933304666
g366,221.06111048099874
g367,154.48492085626225
g368,134.3643972475867
g369,189.7528888159972
g370,204.72766543748705
g371,178.9846364356744
g372,184.29831516384613
g373,166.21358432597822
g374,174.8466040126041
g375,158.71795577124152
g376,113.77189627891578
g377,186.8814006369586
g378,152.36028067285622
g379,172.91101834522158
g380,178.80391724473867
g381,204.42767389864972
g382,211.74578881153806
g383,161.6160208893351
g384,134.36441905255896
g385,214.3246352716172
g386,156.68264064261672
g387,114.12873025898355
g388,218.72134384876975
g389,189.4004973503693
g390,187.44868431710464
g391,206.01763126463888
g392,189.7738461501852
g393,210.53002824103487
g394,159.80087558672182
g395,168.05282790698183
g396,192.58293368787966
g397,133.28612630270354
g398,113.83395730461034
g399,155.3586358772295
g400,154.0458838370825
g401,161.71908962593412
g402,144.21452649521768
g403,183.11131015569876
g404,143.36073725336215
g405,127.74523033873325
g406,84.9696946371768
g407,160.6550257006341
g408,139.54379143933897
g409,212.05070982222514
g410,210.65733049237946
g411,162.56393428120714
g412,134.0330730914936
g413,183.188307460927
g414,95.428447515908
g415,82.56126161487346
g416,128.5358314430535
g417,170.15685347900052
g418,118.49633480199894
g419,135.27211420180097
g420,142.34536240469515
g421,128.11980888130893
g422,183.03087656974162
g423,154.27433919544615
g424,145.3057700454189
g425,115.85428348484146
g426,143.52437929979456
g427,123.69245822009304
g428,146.84725421151833
g429,118.96436003638408
g430,139.53525430263093
g431,116.3570231850264
g432,161.70082172186386
g433,159.56804040621907
g434,191.2591451880786
g435,105.25849757680706
g436,155.04427958395115
g437,132.16163069765554
g438,116.44880751395992
g439,124.94264979025996
g440,138.38687601159396
g441,106.68650278301476
g442,178.1797572604537
g443,174.73098944741866
g444,170.38185177553237
g445,157.31009169859578
g446,180.068759192583
g447,139.02184508280595
g448,95.8614432575714
g449,153.9429860529393
g450,98.97086202955995
g451,174.6766618974674
g452,128.1626818736489
g453,174.46304887600303
g454,145.20062286959794
g455,225.39127524523607
g456,148.35495603893258
g457,71.6170924939426
g458,95.45322734608237
g459,118.03476056495417
g460,83.84150530249731
g461,128.39105729609582
g462,151.78735239014057
g463,106.37881587601238
g464,159.7173977531149
g465,126.72067848368948
g466,129.39335009982707
g467,201.14559274310878
g468,71.81283821537052
g469,216.3417150157725
g470,187.03234777071592
g471,169.28193893764038
g472,170.67026669770462
g473,153.67931659859426
g474,178.08759051151242
g475,169.5052708768806
g476,110.84669536446236
g477,152.89826641775943
g478,223.3313653889453
g479,192.23254603133972
g480,130.75670414461956
g481,162.83742722619886
g482,135.33964529790092
g483,159.61798320266092
g484,219.7866695954797
g485,209.94121492686548
g486,142.96967994340704
g487,152.47309533911266
g488,175.2893346208256
g489,171.97237927857137
g490,185.7697449365268
g491,209.35325513999987
g492,131.83580154463309
g493,165.4390125178257
g494,194.21492899031702
g495,167.45649651611666
g496,115.28799976908536
g497,196.8715808228404
g498,230.9109202461769
g499,198.1584590733666
g500,175.9209979052819
g501,210.47034988263744
g502,219.49336651692553
g503,233.09324052939
g504,199.830208880926
g505,120.95749029578754
g506,213.80999457422678
g507,109.81366494727172
g508,105.60833685987711
g509,163.1890346401489
g510,143.47659877161402
g511,152.74693204027324
g512,104.38258932694681
g513,205.45031490011624
g514,223.73071730838112
g515,229.3302735401643
g516,212.6780875031006
g517,228.49852016449333
g518,269.3018390667365
g519,235.40091677332794
g520,233.430496504307
g521,143.67183709831764
g522,172.52062108334744
g523,124.83176315170357
g524,135.01571926912595
g525,147.270662716511
g526,158.39103309003374
g527,231.54436426580443
g528,180.3728729911396
g529,209.63343721166532
g530,187.2646758999301
g531,89.5917132959922
g532,190.22381409908738
g533,165.10750578201473
g534,226.19192276200891
g535,163.26717754546135
g536,120.00456255338156
g537,196.01495456257692
g538,167.0855178901427
g539,184.49260652248392
g540,219.95848283378274
g541,183.25327971501997
g542,224.03597480282875
g543,136.3141157925195
g544,152.3796600947846
g545,170.68134766954103
g546,135.8279857866792
g547,161.55482533619826
g548,135.51293678389942
g549,156.60347431095528
g550,161.8560696265571
g551,151.95679742766237
g552,111.19209340181833
g553,119.93847842108067
g554,122.95314266504259
g555,153.3654089273889
g556,141.9039872458243
g557,142.22069130614167
g558,191.21184555439322
g559,154.59814590387944
g560,151.3771653651325
g561,215.5216659331138
g562,276.95916153872685
g563,225.79849489913863
g564,183.21070165682764
g565,119.13851339391451
g566,172.84572936027095
g567,119.37922550240285
g568,175.08099587875859
g569,107.04357389141049
g570,100.80691959054406
g571,114.74088020705791
g572,193.74013395983363
g573,117.16314857627985
g574,199.46294375866972
g575,181.5716263372476
g576,145.08564233720784
g577,156.68862033336254
g578,145.2071198336898
g579,91.88821576742731
g580,122.3566910637571
g581,182.5118138846466
g582,131.01201594020614
g583,166.373419850772
g584,182.4180765291007
g585,166.70206520441093
g586,166.21883434457783
g587,141.6579280485807
g588,167.33327685330116
g589,204.02609820181698
g590,164.15991912466603
g591,158.87565120446706
g592,211.13427726758766
g593,204.9490030115948
g594,203.84097834056587
g595,177.07682820322418
g596,172.4997729808165
g597,207.80610992697015
g598,261.8183117810774
g599,174.14376095987754
g600,236.9602876071912
g601,185.28287102313163
g602,215.87784197401854
g603,174.10847740464442
g604,233.72325438822858
g605,203.6969660513708
g606,105.44135466834899
g607,163.29203095061948
g608,231.36543480862554
g609,197.47288843951128
g610,120.73836355455117
g611,150.27500183076776
g612,186.79602215933437
g613,150.6577081025754
g614,142.31974114338223
g615,183.59907761042433
g616,196.08289185832155
g617,142.52097452513323
g618,211.94653916776375
g619,230.05804351954674
g620,188.13850621881534
g621,247.2108705172445
g622,250.27305366839116
g623,187.9219719426242
g624,189.54221655747665
g625,160.08326524120534
g626,255.82314858173174
g627,210.6823244534303
g628,206.44190299131253
g629,103.80210079802168
g630,160.4931126329178
g631,161.305944538362
g632,120.1003490724178
g633,152.8585620139917
g634,153.32874778563192
g635,176.34201226961116
g636,128.83574479915163
g637,135.66902007811547
g638,128.930056378357
g639,166.26478530118143
g640,164.07101719623768
g641,151.53411187124368
g642,138.7593238176563
g643,186.4895935461632
g644,105.10804027797863
g645,96.11693642300196
g646,81.47701645760807
g647,77.56135806365099
g648,136.47173330174766
g649,129.56048041357425
g650,154.13563288133312
g651,185.95261115379034
g652,182.31577175544024
g653,182.55398317897053
g654,86.96576850835147
g655,216.68861528471558
g656,200.00862044528458
g657,128.77856330178432
g658,142.87807793624367
g659,154.8212892159181
g660,183.94541022087444
g661,193.02447469740613
g662,184.26572294428428
g663,164.9169989359
g664,115.88109223636386
g665,188.56661644310518
g666,133.6548003429387
g667,104.65720454084953
g668,141.7110328591113
g669,176.28898315805796
g670,182.43286510980775
g671,166.03445911084182
g672,213.4300428234358
g673,166.7106861868378
g674,104.5527020098092
g675,158.60910659494786
g676,196.03333382474113
g677,188.0938880896419
g678,187.9183189671243
g679,148.54712316373062
g680,152.40420108110942
g681,159.16632601420048
g682,165.17890359375127
g683,117.56367279362198
g684,161.78078087630146
g685,211.49216242548212
g686,189.97986267734595
g687,126.79898842274055
g688,104.0612645472493
g689,142.0476475379284
g690,148.8600425455164
g691,159.45916408591543
g692,149.80055432324772
g693,156.9719466041786
g694,129.27749343848245
g695,140.74719013784033
g696,152.79709405818514
g697,151.64730032315487
g698,212.55515293208592
g699,140.8075827612672
g700,195.3277137595365
g701,182.2229885434431
g702,202.87955675000657
g703,163.46254914950532
g704,196.75503651054933
g705,108.8886465168832
g706,114.51480802947121
g707,193.95917472261578
g708,122.44239236272698
g709,101.18632200985812
g710,105.81468632102062
g711,101.54428682945658
g712,97.10136336204734
g713,97.23107370566454
g714,150.61938838810667
g715,188.2667025441613
g716,188.59889804344397
g717,139.16581101216977
g718,128.95852443493948
g719,148.0695365188547
g720,129.9674229258253
g721,219.99501701830906
g722,207.90661476888218
g723,212.4900306410567
g724,86.46008922133443
g725,161.47920673782883
g726,154.3614094550269
g727,125.1137401288919
g728,150.0335989031166
g729,177.80699773659336
g730,178.50186494698113
g731,195.93999690335752
g732,184.32324217649656
g733,210.09593907910747
g734,164.7870206644966
g735,145.00014072565932
g736,178.93616987545118
g737,106.81774589950845
g738,148.14810940511725
g739,183.21921598522928
g740,160.67953545109305
g741,86.78729485598794
g742,168.52865530546543
g743,135.54486514791276
g744,115.87126356452924
g745,161.80520826204776
g746,154.21309842202714
g747,120.60363804501978
g748,157.58095662665477
g749,245.31934800601957
g750,242.0209191166298
g751,220.8504964325635
g752,123.24764506171009
g753,122.58204563425296
g754,210.4372057762367
g755,159.04347405282553
g756,171.66936506974676
g757,154.2009516611811
g758,145.38097191051497
g759,131.93954726146265
g760,164.15944156578502
g761,173.21552167870271
g762,139.977199987938
g763,156.65843326257394
g764,103.54721506315096
g765,163.30365132756472
g766,124.10347742563336
g767,127.79439226343635
g768,180.67705750030012
g769,124.99335033722069
g770,152.77967440346475
g771,116.5896230221721
g772,114.42078653848891
g773,165.62118004898818
g774,223.3110606679223
g775,164.99676806908045
g776,180.09552657251854
g777,190.5639933496966
g778,143.85538392952574
g779,158.09010439576937
g780,128.3477867766329
g781,205.1131938992838
g782,153.51846607737357
g783,216.38117425325015
g784,196.19263349119643
g785,125.65959334561458
g786,179.36306261437295
g787,144.14012632741014
g788,201.9809379881153
g789,148.90966437024812
g790,201.1351737586666
g791,223.94186399582028
g792,204.14644046103592
g793,184.84267932462464
g794,197.74904115808667
g795,136.01351107955946
g796,178.19603241741817
g797,124.58720386423938
g798,160.88336949517483
g799,196.85597825209064
g800,170.29732252139496
g801,129.49349422453318
g802,168.1303858954711
g803,165.87650157620018
g804,145.67564028539726
g805,168.67974967567994
g806,110.79858906103205
g807,191.04623011425943
g808,143.98575792624942
g809,182.7783544907072
g810,226.49172014526738
g811,191.9706282887019
g812,193.42558010531238
g813,227.43457410543417
g814,118.0094729687545
g815,140.230923055593
g816,241.54712772619504
g817,251.84550975388038
g818,216.58893182744364
g819,156.0054964342076
g820,138.73466964447053
g821,131.78569915895696
g822,167.15516813000178
g823,168.79662439364716
g824,135.38104871093012
g825,136.6604136904133
g826,111.69634922981885
g827,151.40746679975527
g828,203.2427453439461
g829,215.3532804919039
g830,129.0902449183719
g831,119.37609137158299
g832,167.92663546459505
g833,166.64048204655435
g834,132.74855992844218
g835,241.24698416620106
g836,177.3881298114368
g837,225.89062612010176
g838,161.7135816387263
g839,189.0540818380887
g840,128.49794868435325
g841,107.34907613485788
g842,148.18744112335952
g843,145.69317068256967
g844,179.00005460242897
g845,181.95523774879268
g846,225.03944227236119
g847,160.51024112791254
g848,173.1497368166222
g849,156.03177188541883
g850,191.90494542244988
g851,204.35989771758094
g852,239.85883283875262
g853,255.5855072721591
g854,210.75378778953862
g855,214.13320479407304
g856,200.40929565954883
g857,198.53626598258995
g858,204.63643008621838
g859,230.6548100064641
g860,125.91674488735049
g861,123.94135576224873
g862,194.44054236681487
g863,132.0698559131546
g864,140.3056390765363
g865,224.5751121161527
g866,119.46973313324031
g867,110.57074538515953
g868,121.35007520807574
g869,127.07610512376125
g870,145.68202532855054
g871,107.41661263048552
g872,165.08353771131937
g873,134.58146616575198
g874,162.26052077285527
g875,199.3439776367918
g876,149.677867003259
g877,163.80953754655405
g878,124.58972958272678
g879,137.38063943748364
g880,152.99365282519017
g881,111.42320034450631
g882,196.0736142683524
g883,107.5208256726427
g884,175.35354844977752
g885,116.39381394706524
g886,146.62060735247863
g887,140.5453816121927
g888,190.29635640408492
g889,171.37141676659675
g890,152.8711247293437
g891,133.5687593940262
g892,196.76236453227702
g893,171.4735018610202
g894,154.54512586002093
g895,143.66096878916454
g896,204.61830488544024
g897,237.1063379576681
g898,161.38321467185756
g899,174.95793003523076
g900,117.20143938351684
g901,132.83929932332677
g902,205.0698090354057
g903,148.57821925159263
g904,138.69895553827573
g905,132.8729714993637
g906,145.38285767121909
g907,163.09987755842047
g908,169.18234829841208
g909,148.89546132519845
g910,214.24035376448126
g911,86.46556921042645
g912,201.88433156082965
g913,163.30187171861988
g914,172.98254033614123
g915,209.3942474891958
g916,242.60938357259303
g917,182.95471579360034
g918,116.94014984069672
g919,138.18750467355636
g920,144.9840287385216
g921,150.92341361205487
g922,197.79183613516162
g923,167.54425581372539
g924,182.41993547724496
g925,109.88005416723341
g926,146.04055182241532
g927,196.42142102889764
g928,170.93501675809867
g929,135.62877680708266
g930,176.26347063364938
g931,142.91707234934728
g932,169.97738135005363
g933,181.5780668633867
g934,206.98412664901556
g935,200.63662326711363
g936,190.16216189188168
g937,200.92576439439864
g938,207.8924031850677
g939,216.06959923141966
g940,223.72590937179442
g941,267.0094807881366
g942,160.27877682524948
g943,211.32623753894973
g944,191.20148469598817
g945,147.241151380241
g946,149.51506627053493
g947,176.34999519537092
g948,168.59150658910193
g949,202.38082781435654
g950,188.52857941870374
g951,182.28371525046518
g952,228.77764595434178
g953,231.8186917699537
g954,250.90000863577862
g955,203.39750208189778
g956,193.74785055293887
g957,162.21515023720102
g958,94.3337723586552
g959,93.50379774454137
g960,89.9113374615548
g961,166.48624127223565
g962,175.18997178421958
g963,168.7669218509772
g964,216.26696223606632
g965,183.21097783156003
g966,117.25488169673115
g967,130.94771996751507
g968,81.1137652073234
g969,158.4994146464335
g970,154.0233020283868
g971,137.40592191356816
g972,135.55897260429467
g973,134.1314204415492
g974,110.34374980824956
g975,104.32455079578841
g976,146.51852802139567
g977,89.50580985024229
g978,191.75995659010925
g979,179.9390793626007
g980,179.20851279452552
g981,204.65429356304531
g982,135.39766865623483
g983,228.46256393254808
g984,113.5179400794144
g985,165.663313465016
g986,113.14200826469472
g987,237.0450559430642
g988,151.3319021567247
g989,253.506528013664
g990,176.7235076844188
g991,122.23950266156943
g992,141.57099517067132
g993,173.65918834249973
g994,90.28216825757758
g995,188.5041246788876
g996,194.27479948419338
g997,115.13889297979468
g998,210.96831725707534
g999,172.07986244542244
g1000,227.3801712621383
g1001,232.6445333459034
g1002,176.61681180499116
g1003,203.88239225642315
g1004,157.64630511005345
g1005,140.06651530313343
g1006,214.24425958798784
g1007,163.14850562613253
g1008,227.91405796497423
g1009,162.44216372558694
g1010,135.74844650192216
g1011,163.71164317325352
g1012,175.8439990451081
g1013,170.15569121641482
g1014,148.2954694726119
g1015,162.55506278830097
g1016,196.7409664258065
g1017,178.13283844390713
g1018,209.75783050452935
g1019,260.5810301893459
g1020,234.96344622377634
g1021,194.28161968393758
g1022,202.718532028804
g1023,231.96612856535708
g1024,223.48492577469318
g1025,246.1008192097768
g1026,265.06837504050816
g1027,246.91288908718192
g1028,230.96717529923112
g1029,268.0234079823364
g1030,241.05659367510333
g1031,224.8146320369671
g1032,225.1374514405309
g1033,224.2604236768645
g1034,193.91636693029466
g1035,177.6071770271398
g1036,155.3433298934304
g1037,121.75839377666058
g1038,117.60835268303775
g1039,190.1738375291431
g1040,203.88755221157334
g1041,175.88105816695776
g1042,153.8920895199496
g1043,134.0705981862705
g1044,254.08808385095384
g1045,189.75211829508083
g1046,187.09973477177206
g1047,165.34243766846737
g1048,194.61311115544973
g1049,212.11207542561078
g1050,205.5422153629288
g1051,130.9998733790225
g1052,144.6923943009616
g1053,119.74885768262392
g1054,139.59829281599013
g1055,154.12726354655462
g1056,208.624191665968
g1057,175.44178685087635
g1058,197.52742656282172
g1059,153.44233263945884
g1060,158.15791719530858
g1061,166.97474429780607
g1062,154.8516742661875
g1063,223.36628012444103
g1064,212.96066216778203
g1065,174.84293362586772
g1066,175.88190322486517
g1067,119.2642437132356
g1068,240.73381737459843
g1069,192.89159599142985
g1070,125.93733547900612
g1071,167.3729696001991
g1072,204.0867053017121
g1073,212.2369280249046
g1074,207.64335025863173
g1075,218.39462007714093
g1076,149.57386669130787
g1077,204.6119229617328
g1078,123.43293705994472
g1079,216.97233316296723
g1080,197.39789587081893
g1081,209.7647620669313
g1082,103.11770926911962
g1083,108.81490156413818
g1084,212.08954688887258
g1085,156.24630993658332
g1086,148.45990967355914
g1087,134.8317970106965
g1088,177.5439244818484
g1089,200.99113659091694
g1090,136.7075161756301
g1091,117.2441350423292
g1092,112.98461263994253
g1093,93.69597839596587
